Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,3,2,3,33,119,1,1,3,1,2,-50.899120271503094,67.8123968206609,11.871151709216399
right_shoulder,2,0,2,0,58,100,4,0,0,2,-50.904021714781216,48.98555856435915,9.988958027914038
left_elbow,2,1,2,3,60,94,1,0,2,3,-147.7624103646595,146.85894704817431,29.46213574128339
right_elbow,1,0,0,0,3,54,105,3,1,1,-156.73752695981668,102.85775268678127,25.9595279646598
left_hip,1,0,0,0,10,155,1,0,0,1,-60.14789630511567,50.05230669936946,11.020020300448515
right_hip,1,0,0,0,52,114,0,0,0,1,-53.99532194864165,53.526326711589434,10.752164866023108
left_knee,3,0,1,1,68,90,1,1,0,3,-87.59699026846693,87.59437611127814,17.519136637974498
right_knee,1,2,1,2,59,98,1,1,2,1,-66.39312981832363,65.66596344069039,13.205909325901402
