Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,1,2,6,6,36,60,11,1,5,3,-105.91374156267072,99.33867856629952,20.525242012897024
right_shoulder,1,0,2,9,11,64,24,12,7,1,-145.99394311230552,104.12396639540265,25.011790950770816
left_elbow,3,5,2,9,9,56,29,9,5,4,-155.49054100046962,121.9746226382585,27.746516363872814
right_elbow,9,5,12,14,59,12,3,8,5,4,-121.20495217957249,153.43284626443608,27.46377984440086
left_hip,1,0,3,6,17,85,7,5,6,1,-143.8144938536027,120.40557625644415,26.42200701100468
right_hip,1,3,4,4,43,65,4,3,3,1,-147.44819034497004,145.87077240975069,29.331896275472076
left_knee,3,4,3,18,75,14,8,4,1,1,-86.11503476488804,102.62663460850493,18.874166937339297
right_knee,3,6,7,14,74,13,3,5,3,3,-65.01342084151264,79.10355933473944,14.411698017625206
