Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,1,0,0,5,79,147,7,0,0,1,-149.51445516268382,146.83456233311608,29.634901749579996
right_shoulder,1,1,0,3,36,184,13,0,1,1,-131.55601692552358,121.74110602197278,25.32971229474964
left_elbow,2,2,10,9,143,52,12,6,3,1,-161.9438209671914,167.9193925548299,32.98632135220214
right_elbow,4,4,5,7,124,73,8,7,4,4,-148.4559211545732,149.90512157188627,29.83610427264594
left_hip,6,2,2,12,53,143,11,4,4,3,-82.63994138118969,78.86974372488542,16.150968510607512
right_hip,1,4,2,13,74,126,10,4,3,3,-101.59236166673094,100.54677547280458,20.21391371395356
left_knee,2,5,6,20,112,68,15,7,3,2,-61.73689986477315,63.086477212167146,12.482337707694029
right_knee,1,3,4,9,115,93,10,3,1,1,-119.89267843469864,120.14433330396295,24.003701173866162
