Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,2,3,12,37,93,55,31,9,3,1,-143.21739574577418,150.19608271048136,29.341347845625563
right_shoulder,6,5,13,45,119,40,8,3,5,2,-134.06596598831973,170.68189885920876,30.474786484752855
left_elbow,6,8,15,27,52,80,25,14,11,8,-164.78982010228455,161.2257301243078,32.601555022659255
right_elbow,3,9,17,31,80,50,27,14,10,5,-165.08937776364797,167.6359306088059,33.27253083724537
left_hip,12,8,11,36,125,26,12,11,3,2,-98.0288034535159,126.77785200211108,22.4806655455627
right_hip,6,10,8,24,130,43,12,7,5,1,-109.77964796862656,128.45041782248052,23.82300657911071
left_knee,7,6,10,12,68,107,14,8,8,6,-174.8708472476257,174.24349161736882,34.91143388649945
right_knee,10,6,10,16,54,104,17,13,8,8,-177.05956346809418,171.37595131308902,34.843551478118314
