Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,5,1,8,78,159,41,3,1,3,1,-136.3407461325915,179.51717191663178,31.585791804922323
right_shoulder,2,1,1,11,172,100,9,2,1,1,-140.96384936255384,147.35022687138542,28.83140762339393
left_elbow,11,13,33,27,56,68,31,37,12,12,-175.7908841443369,171.77183468005256,34.75627188243894
right_elbow,1,1,2,6,167,115,4,2,1,1,-151.7408675850788,155.56822960260868,30.730909718768743
left_hip,8,5,36,30,53,80,43,33,10,2,-180.0,180.0,36.0
right_hip,13,29,17,38,41,76,23,18,28,17,-180.0,180.0,36.0
left_knee,8,12,20,30,107,50,40,21,6,6,-176.22749343833362,180.0,35.62274934383336
right_knee,11,11,16,35,56,91,39,23,8,10,-180.0,180.0,36.0
