frame_id,left_shoulder,right_shoulder,left_elbow,right_elbow,left_hip,right_hip,left_knee,right_knee,average
1,2.810991195498055,1.1537845404900895,3.1666226059284988,2.317505917440273,1.1932054880295586,1.3782718426143468,0.7433146796881853,1.522826191399222,1.7858153076360284
2,0.9360657346433991,0.07899903051328094,0.14633748716643055,1.937468038581976,1.9771292919626298,1.9798357290505617,0.9659004352967538,0.9463530175374048,1.1210110955940547
3,0.8070780627880775,2.2923241742322564,0.7060625022707809,0.9336335171803166,4.225117977575757,4.5533257104343585,2.2527450669755953,4.513022638193488,2.5354137062063287
4,1.7526549325860503,0.7205533573014985,0.9314365296563796,0.7333638232897208,2.702579676233756,2.674016890992517,5.7452843374295055,2.203521327683123,2.182926359396569
5,1.9043209917577089,1.8268426731718264,1.8154030354834267,0.8978801793645438,3.6760048062337294,2.657592437060414,3.5686134328911185,3.5878010636691067,2.4918073274539845
6,5.938824562544616,3.3162364917761256,6.207027579886987,2.3978027717495527,4.163402480581804,5.249642903707331,5.550654189228008,7.2054532122589245,5.0036305239666685
7,5.6566097491055025,5.2007725405402105,26.1468187758463,2.744645576839658,4.019447357331991,5.409586320740253,5.973133304673178,42.747679054521754,12.237336584949855
8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10,13.234857752789951,17.186750878474847,27.901379111530666,13.19788895391024,17.60982332551655,18.951216369468018,14.797271280359867,15.59654696636142,17.309466829801444
11,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
12,3.996733365349797,5.086269201534965,4.972121290513949,6.250524997459,3.093316464778936,4.061338499273779,3.1648715421275133,45.906366763854415,9.566442765611544
13,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
14,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
15,21.749129646065636,22.474099734585618,18.883042526116537,53.286937711563844,24.78056818797606,25.7587999257973,21.660407524483077,8.949327298443936,24.692789069379
16,5.252173146964185,2.4154914733192774,20.950963203701814,6.507024665826012,16.535024995749534,7.950119246168858,54.30844474073504,28.138542135989386,17.757222951056765
17,6.450925206237957,6.180412037834227,6.580821388224554,14.994932658590448,11.630377843619346,1.6713271148533977,29.150491655297856,3.221359730862261,9.985080954440006
18,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
19,26.64554470951357,33.097164812939674,45.127978716208354,7.791201554861116,26.91802355766062,28.11743471791355,28.898047542963905,23.742102266391576,27.542187234806544
