frame_id,left_shoulder,right_shoulder,left_elbow,right_elbow,left_hip,right_hip,left_knee,right_knee,average
1,7.655875933654416,12.784465534918029,106.00827620677828,7.3253456032992625,3.3083373999077748,9.265563101641773,5.561176400481597,4.968786629402726,19.60972835126048
2,2.8208214087234778,3.7653022197572112,1.3166994100621965,2.881181996927776,6.496961981041093,11.163953916681164,1.8956852000287316,3.4297473389093938,4.22129418401638
3,1.2574337589867848,1.2570977639454255,9.71333910723958,5.623248654178116,7.102688610635571,7.524832173173088,4.671901717113816,1.174698767401876,4.790655069084283
4,1.0171525785311697,2.0334809889506285,0.640301675560222,1.6373095773232311,0.4659148271502167,8.980740016804512,0.20514700121820603,3.6473349731163687,2.3284227048318193
5,3.837569853964329,3.579514779234408,0.9050867421596528,1.4566593463357782,1.5682229168551731,10.329043400558357,2.1010422359119407,5.6919248501299915,3.6836330156437036
6,1.2524536922421667,1.4202514762569889,106.4501849980674,0.6711123863164956,7.818605520546551,14.491589757751814,2.159904723062085,3.7395930432916202,17.25046194969189
7,3.9773513045259663,1.6840350157495068,4.4273126656395165,2.445993580599665,8.348202083098755,7.702632785333637,3.3033096237181097,1.015240371984711,4.113009678831234
8,0.5506705084046404,4.596394069098699,114.67400483916788,1.047117907006855,1.5359516873538872,19.83268956983672,7.09121647587025,1.7310998834812847,18.882393117527528
9,5.4152820430150435,4.110991296937657,113.36811376490637,0.4332679005274588,0.4659006849298907,10.77235515343399,4.4639762295276215,1.6116638541869457,17.580193865933122
10,8.109998764007914,3.7434640040407,112.91904696063108,1.53829605128172,3.1409750987496063,2.4606896802209963,1.6425691328953558,2.960987999142676,17.064503461371256
11,3.7131920800420852,2.1169250505306976,0.2183700437788538,1.0280102660207513,2.8770623089241165,1.8314754321371016,3.0554951956941405,1.5183913833236942,2.04486522005643
12,1.5617556261145724,4.14434640971892,3.0334109084255103,1.9204598451791737,2.1622199647747915,1.8179694338549492,0.9805887209920732,2.163866422606408,2.2230771664583
13,1.3648192996476298,0.922805947104861,1.818629693214057,1.0399688460820524,8.256427547429215,8.299166684796388,0.6948929456218941,0.35216562042217114,2.8436095730397835
14,3.5264395664164456,2.275825201447772,2.072243894414551,1.2142732057060504,2.8637350930474628,2.143824167684098,66.16154127833214,1.0694675863128995,10.165918749170176
15,3.6519787505831935,2.970549484872491,1.8100908085920242,0.31382529485661864,5.1198810019094365,4.912230346672325,65.105177208854,2.1944954684400626,10.75977854559752
16,4.437864217313858,6.4386626847695805,2.2890883553012253,1.8928036700530542,3.750582551445889,4.280114872146402,90.29312757527343,2.5812159108863466,14.495432479648722
17,5.474125095862363,4.466741980016291,117.64985036578098,2.4410558186325457,3.4946178600191335,4.651621526192309,92.77311914098394,1.376328048204368,29.04093247946149
18,4.834374460018835,1.4634171532770908,3.5531753652895617,0.710797940693678,2.11148729855677,3.886920599065008,1.5026898866872769,1.6653021834566506,2.466020610880609
19,0.680669467702101,1.301789624626034,72.65562087238305,1.5368143917094048,0.9563352101670478,1.8660538000383275,120.6773655816408,2.7529488671887403,25.30344972693194
20,3.712107759028144,1.6658422974334568,120.71270079158474,1.2563539285054737,6.364780143803233,6.432008482437688,123.71294780828384,3.023308287190969,33.360006187283446
21,4.649087033553438,1.2615550278393508,115.71082282703037,1.004804414678963,6.510493978121987,6.463281434887557,4.691639660256856,2.7150550513489295,17.875842428464686
22,1.7977989088432191,5.223507409886885,3.1960117308008917,1.819477863324996,2.53190759751961,2.5234235889924266,98.54821967367214,3.3527379069434846,14.874135584997957
23,8.128844054462496,0.8364042658538349,7.847668416473452,0.7769917635877911,7.783622486866612,8.116183888278503,60.61741550646473,1.4247662319965844,11.941487076748
24,4.265481418908458,1.3731603996891966,82.01532778224646,0.8521720081320254,7.6957351398867795,7.5280940088767805,84.00729563271301,2.8914340950997537,23.828587560694057
25,7.439800202873406,3.6616627310258023,1.2071091998591421,1.138184037345528,10.027018711862976,6.84833360962183,125.95875430997174,3.272588392302565,19.944181399357873
26,146.5515119867661,3.3104143752758763,2.3035826400966597,2.0388274766455257,226.22725702057917,231.1530076114639,125.67721756794964,199.38330303551143,117.08064021428602
27,145.25959844350152,2.42657513381828,116.64732935130264,0.23418662179872465,228.5451199602283,232.85822562498583,126.45566666781477,201.1786919815276,131.7006742231222
28,3.5215088506837304,0.9114717763557962,3.172716177851926,2.2801787220931318,218.89122142591225,209.86328678541912,85.53558062209822,116.97151178329241,80.14343451796331
29,145.79713234392398,1.4766721666604588,0.1312718544941594,1.521209268495074,77.70803747448159,25.783042935551485,136.24912778869856,117.65432204035584,63.290101984082646
30,146.42741849518038,1.6926071683595894,114.87880759941065,2.6219673310556497,233.0402324917662,241.3297861766045,221.04968609642142,2.162940305237796,120.40043070800454
31,3.2309171123238865,1.5415231110980856,116.86087111668743,0.1377978357486926,6.2345971591637275,6.7139590936439095,2.298665107808833,0.1918939210976663,17.15127805719653
32,3.410733747376524,2.6138093009413264,112.78051017965224,2.018637177143382,102.82409677370606,4.857455360519972,126.52713315213477,2.1161291307855445,44.64356310278248
33,9.630450797006283,0.6383732419162415,3.481959073677526,1.6152914544119614,107.84880457142559,10.482234204558774,124.4454449733136,1.2339948548105613,32.42206914639007
34,4.697210754232037,1.879937390194712,82.523253394688,1.1614188418673812,233.04922918724534,1.9951941840266711,222.45006287084217,202.5098328665748,93.78326743620889
35,4.926276513087889,1.6973267170152522,74.33672811745066,1.4512043663073892,3.4631242728261435,1.878320070380674,88.77422701197496,204.31203413780602,47.604905150856126
36,0.07988385171352007,3.8861135664366735,2.2344301352866793,0.451496639293476,237.59372628704915,1.3553114674278506,112.85061133202957,2.5749753764010364,45.128318581954744
37,5.948048434435892,3.085717219070632,5.156855780065524,0.583308533127318,232.1533448244957,240.53950807335468,124.05797261236765,137.83940219875055,93.67051970945849
38,7.538650236294607,3.650111131605008,70.29359787069399,0.6690433179804044,229.9546991655437,239.8112480150789,78.99109338750634,143.4379351130464,96.79329727971867
39,4.295553533320865,0.7623614238318943,1.4197303768413936,0.8938399083758103,234.153400920759,244.5622482188798,1.5725726644420686,212.88962749777238,87.5686668180279
40,2.297022571885898,2.320795707689065,74.56596048053622,0.816738354289084,236.1923985620791,246.3697889696249,207.17617452431907,210.8508512544299,122.57371630310666
41,5.539126824478107,0.982603547527468,76.28671663288027,0.4437312717414527,1.7150141850386382,238.54838503856755,118.7306467501218,121.3954865225847,70.4552138466175
42,2.8337289292297148,3.3029179953541514,58.29496970811165,2.1750311474515565,10.013156762418683,226.61024249878972,58.277641347727034,122.35477857587023,60.48280837061909
43,2.953139248931382,3.1185851045530573,56.663481115205705,2.442663796798508,9.889065413466179,10.050192799750905,57.16419716714454,3.4899024270267236,18.221403384109625
44,3.162586619217964,3.3419163974976307,57.97091750317779,1.1016532174929938,6.717229264683839,6.725117773776388,60.76204222379958,1.7198577264375727,17.68766509076047
45,1.0541039406118629,0.988888934896688,57.98575753381893,1.0059844348994047,85.93807059013065,0.2527790081021666,0.20949758845170305,2.9366160791495317,18.796462263757622
46,2.419483494658304,3.5770960280195134,4.4951923352778556,3.17394511729805,1.467045670442625,1.8317203855939401,2.430963140500297,0.7378442025478326,2.5166612967923023
47,3.1741560600441865,0.8270910716346669,54.3193877676212,2.111470643166316,86.10917206144295,4.0187313123364286,7.144750911852649,1.6679038028620212,19.92158295387005
48,1.3741208680579244,2.148718953553624,54.13711301587135,0.7333579510981979,0.4532176293502704,0.4630829024069613,2.672675448007764,5.9234691597080085,8.488219491006763
49,0.08056849640989669,1.9388991551066144,54.370424121541994,3.0882596550787653,2.0538487663931413,2.060590680064096,2.0705693141057298,1.0810333153622362,8.343024188007808
50,0.4652086555066074,0.4377099137214537,0.4596194559553403,1.1401153996412372,1.5591199053206588,1.5521754417948033,0.4646400155816899,1.19470077614741,0.90916119545865
51,0.7685311447746377,1.2652308446012912,10.442537562542661,2.9234522367350135,1.4001106724240888,1.2364118595339824,95.00383046281635,142.62056453864167,31.957583665258714
52,1.1143852721150231,1.107110770743981,4.179064319361991,2.1061592195152508,2.907923977885737,2.90543619617593,98.12161371156492,145.04307079107775,32.18559553230507
53,1.6604545582554042,0.8120221083143266,6.5098813368945825,2.4425930543193464,3.339869821943401,3.3156230750815534,0.8005747647996521,5.126146299393191,3.000895627375182
54,1.2318478338138368,2.31757406982162,53.112865429253816,1.2881362032536159,3.374183426143813,87.32150054684807,4.254739280762177,5.590503805172881,19.81141882438373
55,1.9510213074329408,0.40371364911005697,54.62971859755408,2.764843275165342,77.39002941576256,86.18849032780285,25.627911830415893,1.1515580119070772,31.263410801893848
56,1.3843916381244783,3.277874296166753,10.239081371744128,0.8156086081526137,1.5629702379450152,7.423625258929166,73.79425949608012,2.7402625226072623,12.654759178718692
57,1.473655907208173,2.399868716902233,0.8664023342521886,2.234705540670391,145.75794944065515,236.74539992388839,198.69842021357448,208.75777525342482,99.61677216632198
58,0.9760459667301132,4.721772618498599,17.755747434079193,1.6597740432502657,146.85704736915957,225.32898198392357,159.80701153532226,207.1990652074348,95.5381807697998
59,3.0245953668640637,0.5994592231662539,61.209411847508136,0.6582722546217281,4.522169359176637,12.444157817321402,150.9295157600321,3.4227978168164293,29.601297430688344
60,3.1348077572462176,1.79649214029876,60.71861950699808,2.1172235564341104,3.1353714074179195,8.034760525757704,140.01362753433858,2.0721485300383584,27.627881369816215
61,0.6777021400711464,0.7094986751078557,24.187580468723365,0.5907114306919037,0.6821994612863951,2.9804890698904063,0.391764842086814,0.3166295011044637,3.817071948620294
62,1.12982965292737,6.309910864452305,23.77724294121026,2.279098225258576,73.85342804020544,4.585147165796281,0.7175991006475791,3.341765199292153,14.499252648723747
63,1.6669174057905218,0.7816310555274055,0.7050641216520802,2.6709204777465496,2.7109355243826645,3.0510587244871594,1.350691653492548,3.332395048654841,2.0337017514667215
64,1.49898476848916,0.5086349288272423,0.4920355259078126,0.5036929516818697,0.3441908226679393,7.88156992667952,0.4957057521136992,0.5903793963574379,1.539399259090585
65,2.675298142613646,1.9726583801862336,0.6930485258438167,1.7441940140589127,0.6152235634857636,1.29104516737504,0.6895546687352646,5.744481034697065,1.9281879371244677
66,2.3308872767139395,1.3378778251676082,62.94215003532688,1.5981212408703789,0.7828087498320125,8.872749488903716,28.65311187997106,4.349195937454584,13.858362804280025
67,2.3521383537912426,4.690346935766545,71.61593986847394,0.927313122855184,1.7594706646078604,1.864651474633565,27.645193736012217,5.334193359746309,14.523655939485858
68,4.112525353999992,3.1129335607773707,22.834943558390183,1.538906058751202,73.09523060120995,1.965881660282208,76.65797482095846,1.5272201662976161,23.105701972583372
69,4.131201363842793,1.1823255652529654,14.372692544322186,1.9252145463662464,73.07988027317447,4.8381377342103065,50.81989182004963,57.37987828045354,25.966152765959016
70,2.134173663533546,0.8948927712893251,12.135443039482816,1.4661544938114703,74.04909648297355,12.912568936054118,27.111675593326808,54.66282903310236,23.17085425169675
71,0.7142663603379907,1.5309901971978543,14.428066696197481,0.4166991750445812,0.46584195663478495,75.6058964187839,25.30878199793981,3.6650377623784185,15.266947570564353
