Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,174,0,0,0,2,2,4,9,6,2,0.0,196.78597885076493,19.678597885076492
right_shoulder,174,0,0,0,2,2,0,8,7,6,0.0,203.2591265975176,20.325912659751758
left_elbow,168,6,0,4,6,4,2,3,2,4,0.0,187.8307433982541,18.78307433982541
right_elbow,172,2,0,2,0,0,3,10,7,3,0.0,192.88964762536645,19.288964762536644
left_hip,173,1,0,0,3,3,8,4,4,3,0.0,162.92386388376042,16.29238638837604
right_hip,174,0,0,0,2,7,8,6,0,2,0.0,196.27684666498584,19.627684666498585
left_knee,174,0,0,0,9,3,6,2,3,2,0.0,181.80242336228443,18.180242336228442
right_knee,173,1,0,0,1,1,1,5,11,6,0.0,177.96365044564118,17.79636504456412
