Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,49,2,3,5,2,2,4,3,4,2,0.0,234.3819604931104,23.43819604931104
right_shoulder,50,1,1,3,5,1,3,6,2,4,0.0,234.3600863860234,23.43600863860234
left_elbow,48,4,2,4,4,4,2,4,2,2,0.0,243.436635423555,24.3436635423555
right_elbow,46,6,2,3,4,6,2,3,2,2,0.0,256.59276984996706,25.659276984996705
left_hip,48,4,2,3,6,2,3,5,1,2,0.0,243.3175748884945,24.33175748884945
right_hip,49,2,4,4,2,3,2,5,3,2,0.0,236.52063387465503,23.652063387465503
left_knee,47,6,4,2,3,5,1,6,0,2,0.0,252.22389619585815,25.222389619585815
right_knee,46,7,3,6,0,3,4,2,3,2,0.0,251.25603821667235,25.125603821667234
