frame_id,p0_nose_x,p0_nose_y,p0_nose_c,p0_left_eye_x,p0_left_eye_y,p0_left_eye_c,p0_right_eye_x,p0_right_eye_y,p0_right_eye_c,p0_left_ear_x,p0_left_ear_y,p0_left_ear_c,p0_right_ear_x,p0_right_ear_y,p0_right_ear_c,p0_left_shoulder_x,p0_left_shoulder_y,p0_left_shoulder_c,p0_right_shoulder_x,p0_right_shoulder_y,p0_right_shoulder_c,p0_left_elbow_x,p0_left_elbow_y,p0_left_elbow_c,p0_right_elbow_x,p0_right_elbow_y,p0_right_elbow_c,p0_left_wrist_x,p0_left_wrist_y,p0_left_wrist_c,p0_right_wrist_x,p0_right_wrist_y,p0_right_wrist_c,p0_left_hip_x,p0_left_hip_y,p0_left_hip_c,p0_right_hip_x,p0_right_hip_y,p0_right_hip_c,p0_left_knee_x,p0_left_knee_y,p0_left_knee_c,p0_right_knee_x,p0_right_knee_y,p0_right_knee_c,p0_left_ankle_x,p0_left_ankle_y,p0_left_ankle_c,p0_right_ankle_x,p0_right_ankle_y,p0_right_ankle_c,p1_nose_x,p1_nose_y,p1_nose_c,p1_left_eye_x,p1_left_eye_y,p1_left_eye_c,p1_right_eye_x,p1_right_eye_y,p1_right_eye_c,p1_left_ear_x,p1_left_ear_y,p1_left_ear_c,p1_right_ear_x,p1_right_ear_y,p1_right_ear_c,p1_left_shoulder_x,p1_left_shoulder_y,p1_left_shoulder_c,p1_right_shoulder_x,p1_right_shoulder_y,p1_right_shoulder_c,p1_left_elbow_x,p1_left_elbow_y,p1_left_elbow_c,p1_right_elbow_x,p1_right_elbow_y,p1_right_elbow_c,p1_left_wrist_x,p1_left_wrist_y,p1_left_wrist_c,p1_right_wrist_x,p1_right_wrist_y,p1_right_wrist_c,p1_left_hip_x,p1_left_hip_y,p1_left_hip_c,p1_right_hip_x,p1_right_hip_y,p1_right_hip_c,p1_left_knee_x,p1_left_knee_y,p1_left_knee_c,p1_right_knee_x,p1_right_knee_y,p1_right_knee_c,p1_left_ankle_x,p1_left_ankle_y,p1_left_ankle_c,p1_right_ankle_x,p1_right_ankle_y,p1_right_ankle_c
0,195.69024658203125,96.90924072265625,0.08232582360506058,196.68922424316406,94.92369842529297,0.06186943128705025,195.69024658203125,93.93092346191406,0.07232224196195602,198.6871795654297,94.92369842529297,0.06483106315135956,202.68309020996094,93.93092346191406,0.06809133291244507,201.68411254882812,99.88756561279297,0.10682938992977142,205.68002319335938,97.90201568603516,0.046614475548267365,201.68411254882812,108.82252502441406,0.03258049488067627,203.68206787109375,114.77915954589844,0.02005162462592125,202.68309020996094,127.68521118164062,0.10980743169784546,202.68309020996094,129.67076110839844,0.027221938595175743,210.67491149902344,109.81529235839844,0.05843474715948105,216.6687774658203,107.82975006103516,0.04713190719485283,203.68206787109375,118.75025177001953,0.042383454740047455,218.66673278808594,118.75025177001953,0.039826974272727966,203.68206787109375,129.67076110839844,0.05323443561792374,225.65957641601562,124.70689392089844,0.019256742671132088,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,196.29364013671875,97.994873046875,0.05244782939553261,196.29364013671875,95.99813842773438,0.05661354959011078,197.27845764160156,94.99977111816406,0.08192083984613419,198.26329040527344,96.99650573730469,0.13002102077007294,202.2025909423828,95.99813842773438,0.0816669836640358,202.2025909423828,100.98997497558594,0.0937790721654892,207.126708984375,97.994873046875,0.08314108103513718,203.18740844726562,108.97692108154297,0.07855086773633957,204.1722412109375,110.9736557006836,0.013193139806389809,199.24810791015625,119.95896911621094,0.04831227660179138,200.23294067382812,119.95896911621094,0.030522683635354042,211.06600952148438,109.97528839111328,0.06585883349180222,215.99014282226562,107.97855377197266,0.050451088696718216,204.1722412109375,118.96060180664062,0.0813458040356636,217.95977783203125,118.96060180664062,0.04215458780527115,206.1418914794922,131.93939208984375,0.043683748692274094,231.74732971191406,126.94754028320312,0.02690899185836315,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,197.3012237548828,99.69593811035156,0.11206401139497757,197.3012237548828,98.71412658691406,0.12371791154146194,197.3012237548828,97.73231506347656,0.037477120757102966,199.2695770263672,98.71412658691406,0.12583942711353302,202.22210693359375,97.73231506347656,0.0494002066552639,202.22210693359375,103.62319946289062,0.11108914762735367,208.1271514892578,99.69593811035156,0.052198927849531174,203.20628356933594,113.44134521484375,0.11821994185447693,206.15879821777344,136.0230712890625,0.026439383625984192,201.23793029785156,120.31404113769531,0.11569016426801682,202.22210693359375,119.33222961425781,0.04931534081697464,210.0955047607422,113.44134521484375,0.046980541199445724,216.9847412109375,108.53227233886719,0.04267093911767006,205.17462158203125,119.33222961425781,0.07302334904670715,216.9847412109375,119.33222961425781,0.025765003636479378,206.15879821777344,133.07762145996094,0.020682383328676224,227.8106689453125,129.15036010742188,0.029086796566843987,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,196.7740020751953,100.0214614868164,0.10433993488550186,197.767333984375,99.04042053222656,0.08271734416484833,197.767333984375,98.05937194824219,0.05842309072613716,199.75401306152344,99.04042053222656,0.09769808501005173,202.73402404785156,98.05937194824219,0.05461614951491356,202.73402404785156,102.964599609375,0.08306748420000076,212.66738891601562,100.0214614868164,0.05318840593099594,202.73402404785156,112.77505493164062,0.06465588510036469,202.73402404785156,113.756103515625,0.03263985365629196,202.73402404785156,122.58551025390625,0.06115129962563515,201.7406768798828,122.58551025390625,0.04385048523545265,210.6807098388672,114.73714447021484,0.022415798157453537,216.64073181152344,106.88877868652344,0.023567209020256996,204.72068786621094,124.54759979248047,0.07889749109745026,216.64073181152344,120.6234130859375,0.08125031739473343,205.71401977539062,134.35806274414062,0.08223427087068558,224.58741760253906,129.45281982421875,0.016510186716914177,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,197.43356323242188,100.54653930664062,0.08179515600204468,198.40599060058594,98.58657836914062,0.09460221230983734,198.40599060058594,98.58657836914062,0.0503452904522419,199.37843322753906,98.58657836914062,0.0799335241317749,202.2957305908203,97.60659790039062,0.04486609995365143,201.32330322265625,104.46646118164062,0.04960174858570099,210.07521057128906,100.54653930664062,0.03140723705291748,200.35086059570312,113.2862777709961,0.0616002082824707,200.35086059570312,113.2862777709961,0.044320106506347656,196.46112060546875,119.16615295410156,0.06525631994009018,197.43356323242188,118.18617248535156,0.04233325272798538,210.07521057128906,114.26625061035156,0.042394448071718216,214.93739318847656,113.2862777709961,0.059383902698755264,204.2406005859375,126.02601623535156,0.06935426592826843,215.90982055664062,124.06605529785156,0.09267707169055939,205.21304321289062,135.8258056640625,0.08770667761564255,221.7444305419922,131.9058837890625,0.01630915328860283,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,198.66622924804688,100.41466522216797,0.08006217330694199,199.63345336914062,98.44425964355469,0.0699765756726265,199.63345336914062,98.44425964355469,0.032537054270505905,201.56793212890625,99.42945861816406,0.05987631902098656,203.5023956298828,97.45905303955078,0.059401240199804306,201.56793212890625,103.37026977539062,0.09048496931791306,206.40408325195312,101.39986419677734,0.023924870416522026,200.60069274902344,110.26669311523438,0.05999310314655304,216.076416015625,113.22230529785156,0.017490429803729057,195.7645263671875,114.20751190185547,0.08997603505849838,196.73175048828125,114.20751190185547,0.03468167781829834,209.3057861328125,116.17791748046875,0.06897129118442535,215.10919189453125,114.20751190185547,0.021930761635303497,203.5023956298828,127.01515197753906,0.05326574295759201,214.14195251464844,123.0743408203125,0.03480063006281853,216.076416015625,124.05953979492188,0.018246768042445183,204.46961975097656,128.0003662109375,0.012404235079884529,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,197.6304931640625,98.30197143554688,0.05382143333554268,198.59422302246094,96.33413696289062,0.04170478507876396,199.55795288085938,95.3502197265625,0.05704612657427788,200.52166748046875,97.31805419921875,0.07116682827472687,203.41285705566406,96.33413696289062,0.06786522269248962,202.44912719726562,101.25372314453125,0.07685333490371704,209.19522094726562,99.285888671875,0.04344037547707558,196.66676330566406,109.12506866455078,0.04919609799981117,197.6304931640625,108.14115142822266,0.020864056423306465,195.70303344726562,112.07682037353516,0.03392522409558296,209.19522094726562,122.89991760253906,0.009206530638039112,208.2314910888672,114.0446548461914,0.06918210536241531,214.01385498046875,112.07682037353516,0.056009069085121155,205.34031677246094,121.91600036621094,0.04354571923613548,214.9775848388672,121.91600036621094,0.06365763396024704,203.41285705566406,130.77125549316406,0.04458177462220192,216.905029296875,130.77125549316406,0.039689190685749054,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,198.46827697753906,98.10751342773438,0.05498877912759781,198.46827697753906,97.11640167236328,0.07514910399913788,198.46827697753906,96.12528991699219,0.06907900422811508,199.4351043701172,97.11640167236328,0.07583923637866974,203.30242919921875,96.12528991699219,0.06117944419384003,204.26927185058594,100.0897445678711,0.06615080684423447,208.1365966796875,99.0986328125,0.04581218212842941,196.53460693359375,106.03643035888672,0.03460218012332916,219.73858642578125,102.07197570800781,0.011249241419136524,208.1365966796875,113.96534729003906,0.035758428275585175,205.23609924316406,97.11640167236328,0.01651746965944767,208.1365966796875,113.96534729003906,0.08354709297418594,212.97076416015625,112.97423553466797,0.048893433064222336,201.3687744140625,126.84983825683594,0.0449884869158268,201.3687744140625,126.84983825683594,0.02846386469900608,215.8712615966797,132.79652404785156,0.01637047342956066,199.4351043701172,135.76986694335938,0.045883990824222565,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8,197.2269744873047,97.10792541503906,0.05179625377058983,198.22134399414062,95.13827514648438,0.04402085021138191,197.2269744873047,95.13827514648438,0.03045419044792652,199.21571350097656,95.13827514648438,0.06994497776031494,203.19322204589844,94.15345764160156,0.046004798263311386,203.19322204589844,99.07756805419922,0.04694230109453201,209.1594696044922,98.09274291992188,0.05387386307120323,195.23822021484375,106.9561538696289,0.014885448850691319,212.14259338378906,98.09274291992188,0.011741871945559978,194.2438507080078,136.50083923339844,0.009835940785706043,211.14820861816406,94.15345764160156,0.016357818618416786,207.17071533203125,112.8650894165039,0.05903278663754463,212.14259338378906,111.88026428222656,0.07277625799179077,201.2044677734375,122.71331787109375,0.02656031958758831,213.136962890625,120.7436752319336,0.0409822054207325,214.13133239746094,132.56155395507812,0.03902558982372284,214.13133239746094,130.59190368652344,0.045220997184515,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9,196.5580596923828,96.04092407226562,0.0573965385556221,196.5580596923828,94.06715393066406,0.0799790769815445,196.5580596923828,94.06715393066406,0.050561483949422836,198.54978942871094,94.06715393066406,0.10179705917835236,202.53323364257812,92.0933837890625,0.09048902988433838,202.53323364257812,98.01469421386719,0.13248641788959503,207.51254272460938,96.04092407226562,0.08585697412490845,206.5166778564453,106.89665985107422,0.046568676829338074,212.49185180664062,101.96223449707031,0.026104390621185303,203.5290985107422,115.77862548828125,0.03744298592209816,214.4835662841797,114.79174041748047,0.02779006026685238,206.5166778564453,111.83108520507812,0.07532024383544922,212.49185180664062,109.85731506347656,0.04306606203317642,200.54150390625,119.72616577148438,0.07885753363370895,212.49185180664062,120.71304321289062,0.06997440755367279,196.5580596923828,131.56878662109375,0.02704906463623047,197.55392456054688,129.5950164794922,0.021398793905973434,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
