Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,78,8,4,0,0,0,2,0,0,1,0.0,39.70770105163138,3.970770105163138
right_shoulder,79,7,4,1,0,1,0,0,0,1,0.0,45.099613635290886,4.509961363529088
left_elbow,67,11,6,2,2,1,1,1,1,1,0.0,42.88492792938185,4.288492792938185
right_elbow,60,13,3,3,4,4,3,2,0,1,0.0,38.10000339491031,3.810000339491031
left_hip,79,7,1,1,0,2,0,1,1,1,0.0,36.99763785959392,3.699763785959392
right_hip,75,9,2,2,1,0,1,0,0,3,0.0,34.98255684889031,3.498255684889031
left_knee,72,9,4,3,2,0,0,1,0,2,0.0,43.31919587559754,4.331919587559755
right_knee,67,6,1,8,6,0,1,0,3,1,0.0,33.819551843129865,3.3819551843129867
