Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,37,9,4,2,15,4,0,1,0,1,0.0,230.88971694121102,23.088971694121103
right_shoulder,36,7,6,0,12,2,6,2,1,1,0.0,189.582219486342,18.9582219486342
left_elbow,30,6,6,7,6,7,7,2,0,2,0.0,219.03721143022156,21.903721143022157
right_elbow,34,0,11,2,2,6,1,14,1,2,0.0,218.6749598086388,21.86749598086388
left_hip,49,21,0,0,0,1,1,0,0,1,0.0,359.31819595183373,35.93181959518337
right_hip,44,7,19,1,0,0,1,0,0,1,0.0,307.5656437150334,30.756564371503337
left_knee,38,12,18,2,1,1,0,0,0,1,0.0,343.6263770627051,34.36263770627051
right_knee,30,8,6,12,8,3,4,1,0,1,0.0,177.36791282631302,17.7367912826313
