Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,2,2,4,9,15,23,9,6,2,2,-111.2460776236603,106.75472662385715,21.800080424751755
right_shoulder,1,0,2,9,36,15,7,2,1,1,-147.51856349426788,155.75254936629366,30.32711128605615
left_elbow,2,3,6,6,29,10,11,3,0,4,-124.47726937854824,130.2528391278522,25.473010850640037
right_elbow,2,0,3,3,10,19,20,10,3,4,-149.79787925215575,105.770248595534,25.55681278476898
left_hip,4,4,2,8,23,13,11,2,4,3,-85.11609067543503,87.07581959857382,17.219191027400882
right_hip,3,0,10,7,10,24,6,10,1,3,-115.83267710278507,113.0743066620877,22.89069837648728
left_knee,3,1,13,3,21,10,6,16,0,1,-147.39766992213688,151.05603471309882,29.845370463523565
right_knee,1,3,9,2,17,28,2,7,2,3,-121.07980707719841,119.03810746668516,24.01179145438836
