Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,58,1,0,0,0,0,0,0,5,9,0.037002494458006366,107.48164668239453,10.744464418793651
right_shoulder,59,0,0,0,0,0,0,0,0,14,0.07718622522967143,95.71259930755896,9.56354130823293
left_elbow,52,1,3,1,2,0,0,1,1,12,0.06064966920228219,115.85921318551243,11.579856351631015
right_elbow,55,0,3,1,0,2,8,1,0,3,0.10760623550602737,173.3022753834784,17.319466914797236
left_hip,59,0,0,0,0,0,0,0,7,7,0.18892919526968494,76.94758684116749,7.675865764589782
right_hip,59,0,0,0,0,0,0,0,2,12,0.09123319302262166,89.21177256225558,8.912053936923297
left_knee,51,5,0,0,0,0,5,9,0,3,0.10608232578869227,100.53004511141408,10.042396278562538
right_knee,52,1,1,0,0,5,1,0,2,11,0.20863910255242335,120.69164059324957,12.048300149069714
