Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,1,0,0,3,7,48,8,3,3,1,-145.4373908077328,109.58151913394458,25.501890994167738
right_shoulder,1,4,2,3,49,10,2,1,1,1,-49.56755658802813,60.126173824958144,10.969373041298631
left_elbow,3,1,6,9,43,3,4,3,1,1,-116.76558603208237,151.23807128500013,26.800365731708254
right_elbow,2,2,5,5,14,31,6,6,1,2,-105.13710596231807,102.4969089446445,20.763401490696268
left_hip,2,1,0,5,41,16,6,1,1,1,-85.47644802171615,88.77314435368203,17.42495923753981
right_hip,2,1,1,5,42,13,6,2,1,1,-121.88440228259128,126.90307255873086,24.87874748413222
left_knee,3,0,5,2,4,46,2,3,7,2,-134.91739328543287,111.01438055022192,24.593177383565475
right_knee,5,1,7,2,34,11,3,3,3,5,-112.32389360801176,114.96219034075123,22.728608394876304
