Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,54,96,16,0,0,0,0,0,0,2,0.7887017928642069,133.08090562193271,13.22922038290685
right_shoulder,109,28,10,15,1,0,0,0,0,5,0.0,154.6496065855595,15.464960658555949
left_elbow,3,1,4,0,2,6,10,29,44,69,0.5794510516095828,179.99997455811837,17.942052350650876
right_elbow,1,1,0,6,21,21,18,21,42,37,3.878080669061436,180.0,17.612191933093857
left_hip,5,2,4,8,16,44,31,36,16,6,0.0,178.65428958189563,17.86542895818956
right_hip,13,13,13,21,37,50,11,8,0,2,0.0,161.2416545629103,16.12416545629103
left_knee,6,2,2,0,6,4,28,20,35,65,0.0,180.0,18.0
right_knee,4,0,6,3,8,8,13,25,34,67,3.888405687175229,179.99996783867425,17.6111562151499
