Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,1,0,1,12,120,104,13,2,1,1,-171.2243073868535,171.86636065696888,34.30906680438224
right_shoulder,2,2,5,7,75,141,11,7,3,2,-167.0480295832233,158.21613215787215,32.526416174109556
left_elbow,5,10,15,29,88,68,19,10,7,4,-160.3632529100474,172.13637334821235,33.24996262582597
right_elbow,5,7,13,20,60,87,34,18,6,5,-143.1488880953459,135.995607251432,27.9144495346778
left_hip,1,1,3,7,24,175,32,6,3,3,-112.23162438987758,88.77442324138954,20.10060476312671
right_hip,5,8,13,59,140,15,8,4,2,1,-66.05946267192449,89.80104090832174,15.586050358024622
left_knee,2,3,2,17,127,85,10,6,2,1,-128.94051606713424,132.72120546368924,26.166172153082343
right_knee,2,2,3,18,118,93,13,3,1,2,-113.4398423225155,116.43303880516537,22.987288112768084
