Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,3,2,1,6,15,80,5,1,5,2,-169.6275113670804,164.68934932074876,33.43168606878291
right_shoulder,5,2,4,5,87,7,1,2,2,5,-154.72737853257019,171.32643417140198,32.60538127039722
left_elbow,5,4,9,7,76,4,3,8,2,2,-136.42068355729862,170.51567926922718,30.693636282652577
right_elbow,7,5,2,3,12,73,2,3,3,10,-167.70914415396558,160.9447100760053,32.86538542299709
left_hip,2,1,5,5,82,15,3,3,3,1,-143.34842445859428,153.26885779481017,29.661728225340454
right_hip,1,3,0,7,6,85,11,3,2,2,-157.82764876154292,136.15237008712884,29.39800188486717
left_knee,6,3,1,3,82,12,2,1,4,6,-171.59758984488113,174.60057163651132,34.61981614813925
right_knee,4,4,4,4,65,24,0,10,1,4,-161.84240920797384,162.81168679412042,32.465409600209426
