Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,2,0,0,1,14,77,74,45,49,38,20.547646479269968,48.18235075795634,2.7634704278686364
right_shoulder,8,40,57,32,27,38,29,27,27,15,39.8335870545986,65.21761945347157,2.5384032398872947
left_elbow,19,51,62,45,28,26,31,19,15,4,89.32937935669996,127.52967214041796,3.8200292783718055
right_elbow,25,23,32,39,20,28,26,48,49,10,81.8988665993994,129.01068010329791,4.71118135038985
left_hip,1,0,0,0,0,0,0,0,0,299,0.0,180.0,18.0
right_hip,1,0,0,0,0,0,0,59,188,52,3.1116401217947454,179.13054478124275,17.6018904659448
left_knee,189,83,9,3,3,6,4,1,1,1,0.0,178.60260122701837,17.86026012270184
right_knee,2,4,24,171,34,48,15,0,1,1,0.0,165.35435374747968,16.53543537474797
