frame_id,p0_nose_x,p0_nose_y,p0_nose_c,p0_left_eye_x,p0_left_eye_y,p0_left_eye_c,p0_right_eye_x,p0_right_eye_y,p0_right_eye_c,p0_left_ear_x,p0_left_ear_y,p0_left_ear_c,p0_right_ear_x,p0_right_ear_y,p0_right_ear_c,p0_left_shoulder_x,p0_left_shoulder_y,p0_left_shoulder_c,p0_right_shoulder_x,p0_right_shoulder_y,p0_right_shoulder_c,p0_left_elbow_x,p0_left_elbow_y,p0_left_elbow_c,p0_right_elbow_x,p0_right_elbow_y,p0_right_elbow_c,p0_left_wrist_x,p0_left_wrist_y,p0_left_wrist_c,p0_right_wrist_x,p0_right_wrist_y,p0_right_wrist_c,p0_left_hip_x,p0_left_hip_y,p0_left_hip_c,p0_right_hip_x,p0_right_hip_y,p0_right_hip_c,p0_left_knee_x,p0_left_knee_y,p0_left_knee_c,p0_right_knee_x,p0_right_knee_y,p0_right_knee_c,p0_left_ankle_x,p0_left_ankle_y,p0_left_ankle_c,p0_right_ankle_x,p0_right_ankle_y,p0_right_ankle_c,p1_nose_x,p1_nose_y,p1_nose_c,p1_left_eye_x,p1_left_eye_y,p1_left_eye_c,p1_right_eye_x,p1_right_eye_y,p1_right_eye_c,p1_left_ear_x,p1_left_ear_y,p1_left_ear_c,p1_right_ear_x,p1_right_ear_y,p1_right_ear_c,p1_left_shoulder_x,p1_left_shoulder_y,p1_left_shoulder_c,p1_right_shoulder_x,p1_right_shoulder_y,p1_right_shoulder_c,p1_left_elbow_x,p1_left_elbow_y,p1_left_elbow_c,p1_right_elbow_x,p1_right_elbow_y,p1_right_elbow_c,p1_left_wrist_x,p1_left_wrist_y,p1_left_wrist_c,p1_right_wrist_x,p1_right_wrist_y,p1_right_wrist_c,p1_left_hip_x,p1_left_hip_y,p1_left_hip_c,p1_right_hip_x,p1_right_hip_y,p1_right_hip_c,p1_left_knee_x,p1_left_knee_y,p1_left_knee_c,p1_right_knee_x,p1_right_knee_y,p1_right_knee_c,p1_left_ankle_x,p1_left_ankle_y,p1_left_ankle_c,p1_right_ankle_x,p1_right_ankle_y,p1_right_ankle_c
0,202.3336181640625,61.54970932006836,0.8420053720474243,206.31961059570312,51.57468032836914,0.8491836190223694,190.37564086914062,52.572181701660156,1.2994672060012817,210.30557250976562,52.572181701660156,0.20352214574813843,162.47372436523438,63.54471206665039,0.39520806074142456,225.2530517578125,100.45232391357422,0.16586102545261383,136.56480407714844,94.46730041503906,0.12426206469535828,249.16897583007812,155.3149871826172,0.1344451904296875,97.701416015625,129.37991333007812,0.2234201431274414,221.26705932617188,184.24256896972656,0.1760086566209793,122.61384582519531,176.26254272460938,0.29258570075035095,206.31961059570312,215.1651611328125,0.06455649435520172,144.53677368164062,216.16265869140625,0.04535224288702011,259.1339416503906,221.15017700195312,0.26014596223831177,101.6874008178711,196.2126007080078,0.13393449783325195,143.540283203125,239.105224609375,0.014469129964709282,101.6874008178711,239.105224609375,0.029698725789785385,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
1,202.07472229003906,61.10504913330078,0.8907210826873779,206.05911254882812,52.14057922363281,1.200135588645935,189.1254425048828,52.14057922363281,1.3127124309539795,211.03961181640625,53.13663101196289,0.21668900549411774,162.2307891845703,61.10504913330078,0.47869935631752014,225.9810791015625,99.95108032226562,0.16786345839500427,136.3322296142578,93.97476959228516,0.13262850046157837,249.887451171875,151.74578857421875,0.13106775283813477,97.48439025878906,128.8365936279297,0.24847325682640076,223.9888916015625,183.6194610595703,0.23474523425102234,119.3985595703125,172.6628875732422,0.2280944585800171,205.06301879882812,215.4931182861328,0.05503574013710022,143.30491638183594,215.4931182861328,0.040250979363918304,257.8562316894531,221.4694366455078,0.2444385290145874,102.46488189697266,196.56813049316406,0.12362587451934814,143.30491638183594,239.39837646484375,0.012945633381605148,105.45317840576172,239.39837646484375,0.025981344282627106,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
2,201.8706512451172,61.075286865234375,0.8428520560264587,205.86056518554688,52.115211486816406,0.9704357981681824,189.90093994140625,52.115211486816406,1.2822679281234741,209.8504638671875,53.110774993896484,0.220450296998024,160.97415161132812,61.075286865234375,0.5478121638298035,225.81005859375,99.90229034423828,0.16043607890605927,134.04229736328125,94.92446899414062,0.12344618886709213,250.74697875976562,150.67605590820312,0.15245234966278076,98.13316345214844,127.77808380126953,0.2416931390762329,223.81512451171875,182.53411865234375,0.2103569507598877,119.08015441894531,172.57846069335938,0.19947558641433716,205.86056518554688,215.38772583007812,0.06308097392320633,144.01705932617188,215.38772583007812,0.03998805582523346,257.72930908203125,220.36553955078125,0.28389108180999756,101.12559509277344,196.47201538085938,0.1445431113243103,213.84036254882812,230.32119750976562,0.013250093907117844,103.12054443359375,239.28128051757812,0.016521640121936798,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
3,200.4638214111328,59.59238052368164,0.982767641544342,204.45338439941406,51.60422134399414,1.0982147455215454,189.49252319335938,51.60422134399414,1.740283727645874,207.445556640625,52.60274124145508,0.18050336837768555,161.5655975341797,60.59090042114258,0.5200830698013306,225.39857482910156,99.53316497802734,0.16528090834617615,135.63345336914062,94.54056549072266,0.1290232539176941,251.3307342529297,151.4561767578125,0.1523025929927826,98.73001098632812,127.49171447753906,0.22548620402812958,223.40380859375,180.41323852539062,0.20632275938987732,112.69347381591797,168.4310302734375,0.1850239783525467,206.4481658935547,214.3629150390625,0.0641513392329216,144.60995483398438,215.3614501953125,0.047433461993932724,257.3150634765625,220.35403442382812,0.2708026170730591,101.72218322753906,196.38955688476562,0.11113061010837555,213.42990112304688,230.3392333984375,0.011597853153944016,102.71957397460938,239.32589721679688,0.02405523508787155,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
4,200.4888916015625,60.367618560791016,0.9638073444366455,204.47698974609375,51.369728088378906,1.0406007766723633,189.52162170410156,51.369728088378906,1.5647417306900024,209.4621124267578,52.36949157714844,0.17970867455005646,161.6049346923828,60.367618560791016,0.4554845988750458,224.41748046875,100.35824584960938,0.16871801018714905,133.68824768066406,95.35941314697266,0.1472328007221222,251.33714294433594,151.34628295898438,0.1624777466058731,96.79834747314453,131.35098266601562,0.24080389738082886,223.4204559326172,180.33950805664062,0.22390605509281158,113.74775695800781,171.34161376953125,0.2364771068096161,206.47103881835938,216.3310546875,0.06504789739847183,144.655517578125,217.33084106445312,0.04906247928738594,257.31927490234375,220.33013916015625,0.28291741013526917,101.7834701538086,198.33529663085938,0.09773707389831543,213.45021057128906,239.32568359375,0.016388477757573128,103.77751922607422,239.32568359375,0.03512144088745117,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
5,200.9923095703125,60.15861129760742,0.876727283000946,204.9884033203125,51.15989685058594,1.3242621421813965,189.00401306152344,51.15989685058594,1.5516629219055176,209.98353576660156,53.159610748291016,0.2017250657081604,161.0313262939453,60.15861129760742,0.4432354271411896,224.96890258789062,100.15290832519531,0.1595630645751953,133.05862426757812,95.15361785888672,0.14875468611717224,250.94354248046875,151.1456298828125,0.16406448185443878,97.09374237060547,131.1484832763672,0.2522529065608978,222.97085571289062,176.14205932617188,0.25692227482795715,114.07716369628906,172.1426239013672,0.1602640151977539,203.9893798828125,219.13592529296875,0.06143442168831825,141.0508270263672,219.13592529296875,0.03825535997748375,257.93670654296875,220.1357879638672,0.24547697603702545,108.08301544189453,204.1380615234375,0.026660868898034096,136.0557098388672,239.13307189941406,0.011221290566027164,106.08496856689453,239.13307189941406,0.03210288658738136,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
6,201.62899780273438,60.09693908691406,0.8588705062866211,204.61422729492188,51.103485107421875,1.5310159921646118,189.68804931640625,52.102760314941406,1.4123907089233398,208.5945281982422,55.10057830810547,0.21755126118659973,160.83078002929688,61.096214294433594,0.3805479109287262,225.5108642578125,100.0678482055664,0.16435405611991882,133.9636688232422,95.07148742675781,0.13846567273139954,251.38290405273438,151.03076171875,0.15870879590511322,96.15069580078125,133.04385375976562,0.24612140655517578,225.5108642578125,175.0133056640625,0.25654709339141846,117.04733276367188,176.01258850097656,0.25483158230781555,204.61422729492188,219.98057556152344,0.06335269659757614,141.92428588867188,219.98057556152344,0.04463602602481842,259.343505859375,219.98057556152344,0.21865390241146088,104.11131286621094,198.995849609375,0.03260120376944542,258.34844970703125,223.97767639160156,0.010309841483831406,105.10639953613281,238.96676635742188,0.03653601557016373,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
7,200.845703125,59.77503204345703,0.878481388092041,203.83685302734375,51.79745864868164,1.379520058631897,188.88107299804688,51.79745864868164,1.3106240034103394,208.82211303710938,54.78904724121094,0.22638271749019623,160.96359252929688,61.76942443847656,0.3733471930027008,224.77496337890625,99.66290283203125,0.1569918841123581,134.04318237304688,95.67411041259766,0.1404276192188263,251.69537353515625,149.52273559570312,0.15583735704421997,96.15520477294922,131.5731964111328,0.2568940818309784,223.77789306640625,176.44703674316406,0.20772342383861542,111.1109848022461,171.4610595703125,0.24098838865756989,202.8397979736328,222.31808471679688,0.05894448980689049,139.0284423828125,222.31808471679688,0.04404592141509056,258.67474365234375,220.32369995117188,0.21160854399204254,103.13456726074219,200.3797607421875,0.043677978217601776,257.67767333984375,223.31529235839844,0.010657649487257004,104.13162231445312,239.2704315185547,0.04237763583660126,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
8,200.1180419921875,60.03196334838867,0.7789471745491028,204.11451721191406,52.066917419433594,1.0615792274475098,188.12857055664062,52.066917419433594,1.523868441581726,209.11012268066406,55.053810119628906,0.2016514092683792,160.15318298339844,63.018856048583984,0.40747135877609253,225.0960693359375,99.85719299316406,0.16379739344120026,134.176025390625,95.87467193603516,0.14336812496185303,252.0723419189453,148.64309692382812,0.16718031466007233,95.2103042602539,131.71737670898438,0.2488294541835785,224.09693908691406,179.5076446533203,0.22535333037376404,112.19536590576172,171.5426025390625,0.23597146570682526,205.1136474609375,220.32850646972656,0.06887714564800262,142.16900634765625,220.32850646972656,0.05061594769358635,258.06707763671875,220.32850646972656,0.25242340564727783,102.20414733886719,200.4158935546875,0.047477591782808304,229.09254455566406,221.3241424560547,0.013021430000662804,105.2015151977539,239.24549865722656,0.037984613329172134,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
9,199.87503051757812,60.71442413330078,1.2112990617752075,202.87490844726562,51.74422836303711,1.2749909162521362,188.87542724609375,52.74091720581055,1.6702884435653687,206.87478637695312,55.730979919433594,0.22293277084827423,159.87649536132812,63.70448684692383,0.42478084564208984,224.87411499023438,100.58195495605469,0.1741422563791275,134.87742614746094,95.5985107421875,0.1482975035905838,252.87307739257812,149.419677734375,0.16273798048496246,92.87896728515625,131.4792938232422,0.23943650722503662,225.87408447265625,179.32034301757812,0.293987512588501,110.87830352783203,171.34683227539062,0.21669268608093262,203.8748779296875,220.18453979492188,0.07118573784828186,142.87713623046875,220.18453979492188,0.057374630123376846,257.8728942871094,220.18453979492188,0.2933906018733978,102.87860107421875,200.25079345703125,0.04794572293758392,213.87451171875,230.15142822265625,0.01593453250825405,103.8785629272461,239.12164306640625,0.04193384572863579,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0,-1.0
