Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,2,1,4,1,38,229,15,4,2,4,-166.41299631962968,142.08461946139053,30.849761578102033
right_shoulder,2,0,2,12,184,94,1,3,0,2,-130.5760813316319,139.48524689962784,27.006132823125967
left_elbow,5,17,27,31,73,72,30,27,12,6,-172.2069620354573,173.79121129488038,34.59981733303377
right_elbow,16,19,14,41,91,60,19,18,17,5,-148.48838712647157,169.18056908142762,31.766895620789924
left_hip,5,10,18,22,55,127,24,21,14,4,-157.1139098591684,150.92222587287534,30.803613573204373
right_hip,1,6,25,20,92,99,21,31,4,1,-165.40132618696438,163.9577157477702,32.935904193473476
left_knee,18,13,22,17,68,86,22,19,20,15,-180.0,179.64746424296132,35.96474642429612
right_knee,8,14,30,11,58,104,20,31,15,9,-177.37095503910942,173.8186010911886,35.11895561302978
