frame_id,p0_nose,p0_left_eye,p0_right_eye,p0_left_ear,p0_right_ear,p0_left_shoulder,p0_right_shoulder,p0_left_elbow,p0_right_elbow,p0_left_wrist,p0_right_wrist,p0_left_hip,p0_right_hip,p0_left_knee,p0_right_knee,p0_left_ankle,p0_right_ankle,p1_nose,p1_left_eye,p1_right_eye,p1_left_ear,p1_right_ear,p1_left_shoulder,p1_right_shoulder,p1_left_elbow,p1_right_elbow,p1_left_wrist,p1_right_wrist,p1_left_hip,p1_right_hip,p1_left_knee,p1_right_knee,p1_left_ankle,p1_right_ankle,p0_average,p1_average
1,2.5975439427525444,3.6841719833171727,3.990463135941427,8.44718152816068,1.8412243030605882,1.5913266337186542,1.0395461342890482,4.15058489123262,38.75705029996735,5.72288153484853,40.75127057211326,17.609955014359173,3.754455184893094,102.85214209619646,12.454783008850237,46.23481530416245,79.07259084343009,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.032469788899608,0.0
2,9.55227077142431,6.609660244030198,6.711839632285287,0.8450085648830569,3.6292919499981706,1.6203416563354154,1.9239493325973782,2.7031661413623027,1.3352328141919154,8.842864564955843,19.368373033383428,10.93368340477126,10.74897494755272,4.17030074982995,113.71830856500752,57.71906003866498,2.2810952397105386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.453730685352017,0.0
3,3.013454965205928,3.501219503841603,4.309404565266842,6.989384495931703,0.7199770242617933,3.2456189914796556,3.8364280710629832,7.180517519941638,4.014382951845058,13.671070858228932,6.765243060124741,0.7979495164653339,6.5900515932417525,34.32780581409776,32.33991239120286,57.038874681789494,26.365504950015886,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.629811820823763,0.0
4,5.564405852980978,2.6927374946088776,5.087693128624154,3.085109014987889,3.9968096888830096,1.2223286797625474,3.218420232716243,5.689302113635977,4.010693922083618,10.243940409257487,9.934734806156646,0.9610569136360086,2.0958200584405104,39.76402220218568,39.76402220218568,55.79618340412217,23.802312198487414,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.760564254279698,0.0
5,4.2507397722705775,7.325982047010739,2.4094813541886673,31.531377889052585,4.002288445381636,77.82635377328904,70.80725083839799,135.4808291671901,141.78926660198823,63.10691730585162,92.75684034170601,45.53272266243468,51.5534767289217,0.6695897673525685,1.9502947235295314,3.9189138968793857,64.76279331570454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,47.03971286065586,0.0
6,3.45348829682935,5.2382442256784385,2.4974345312623805,38.340381196609314,3.93853976228457,79.84476672827546,71.25931043324296,139.89446341641602,137.91936632052318,74.87509795770993,94.46897715560767,45.07364655508719,46.59131383727686,110.71072158967775,35.6326943980923,58.435890213149044,58.435890213149044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,59.21236628416891,0.0
7,1.3813396560994178,0.9784863356080578,2.21139006571433,3.1216566585082077,5.377160093393344,2.7861359020892755,1.9171402736648675,6.063119586350086,3.9654081306123823,28.977490902634155,6.344231195665335,5.619728261037187,12.955686676718095,10.28461260447451,43.65369809609983,57.64743340597361,2.0693580883689413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.491416231353625,0.0
8,1.8745425767319914,1.270206489170379,3.266527182150702,32.77189601863138,6.099172573259433,75.30482460976009,73.12354788436612,136.03007565001013,141.50765908726817,10.899352404185723,94.67077201822234,49.423804386260315,36.25871099754055,160.0604161870452,108.92572851140851,110.0833136714234,57.15909800437736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,64.63115577951832,0.0
9,3.1541687272823538,0.7511854862404764,2.557140827515373,9.20014340191806,9.203634941670689,6.078016460835399,72.42605507651919,2.0054043088344526,3.3812458384501687,3.3808226841305262,93.28803778618037,8.76417724014858,6.904314304455255,176.76766306571056,121.75744735515151,133.6097686157261,107.41186431326952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.74359355494344,0.0
10,5.050195586985237,5.236509521958071,3.45841029543075,11.227652291854513,9.253612685070934,72.41748388135345,8.463120623557076,137.11551437181694,134.71875291122856,4.208373999204905,125.70359482091934,41.26290288401564,45.88876613581944,118.84858739169304,167.22360034796696,34.306521530362716,154.55902865313183,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,63.46721340778643,0.0
11,1.2998357592907905,0.9878124848282631,2.9312167874683297,14.92189966075581,11.719566590004,7.8289584350124315,65.28200036569062,6.508920400228764,138.81954262635085,41.139687453988394,11.476530513656876,3.688982314062754,13.869047420389242,7.432155189858652,46.20168596427035,152.76675569028478,169.41260039586382,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.95807047364734,0.0
12,2.172026315648945,0.9838662718075228,2.0539977966336163,32.0210565873202,5.2113141106482574,7.145094255299775,63.916943857578104,7.138328722535212,139.5987098240273,30.54232139405787,13.237613681594615,3.6543276068153654,7.309427513649709,1.2893744943652916,16.97719773628824,159.1988003072907,159.0678454035146,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,38.32460269876914,0.0
13,3.0746236467543078,3.0742734120855064,2.1470577166965237,71.15297103925876,2.937904211920666,70.91309992752261,35.99167097758583,140.83689972169228,136.89288064217797,2.689402990933983,61.64623348832555,78.09777195082073,76.91654259072745,133.9011030203947,111.04328948274076,166.90985565801452,152.16563254391124,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,73.55242429538607,0.0
14,2.2126162820751127,3.0547361319819717,2.4570802267740355,68.42709202817305,1.959837387495602,63.88676419926529,43.809069137688084,138.92556545126416,141.7282606801652,8.598261998871255,62.68146103493071,76.76391410912106,75.41005610561643,160.0564321051087,107.88056071065324,12.787071374383265,146.5138348910034,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.71485963850415,0.0
15,2.771199198142615,3.7535511751374777,2.7474829083142875,37.149144948236106,4.694905383177894,8.836367319670224,1.2855988323965095,6.69062413186915,137.49471429677584,13.782685003227812,3.3578461151071455,8.11599596503317,3.9125060435599677,39.605020983012565,4.494757416637327,152.0675544566019,8.406766100291462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.833336486893614,0.0
16,5.114574703295912,4.38287718547004,5.87447261511923,32.93531242951598,7.107703485120245,28.344232213845828,5.6780044616826135,6.619193222368105,134.49671545317753,2.278577272577232,3.6695360589775055,19.590263614761838,15.589266739866174,2.606562233823622,54.41639620490386,2.5394282646547386,50.431234043641666,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.451432364870715,0.0
17,1.9999299477195434,1.0120294528612628,2.8812300301481057,3.996470720237752,4.1660592607646505,26.368958708578415,5.432190869572665,2.089128631733785,11.583309517533555,1.5459039256547598,6.704046173815012,8.416427996430825,12.735626801334258,7.279935643161609,30.846365597015595,152.13476594214683,30.846365597015595,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.23757322445437,0.0
18,5.029695289655603,5.647227569336817,4.281994360256819,5.022070592066477,2.490538546814171,3.386411138560862,3.776090296564557,3.3994381101580147,1.5499100569676783,6.329776002466474,3.7705639158768967,10.77008071466443,11.587911335299975,43.29917537425083,6.935895792854415,6.763397824021234,14.58316855696294,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.15431443981048,0.0
19,1.9587006791394574,1.7010673245731236,2.5984091236977545,4.1560991926460495,7.04355570387275,4.506860285834754,1.5343638140550844,4.4120615197569455,3.4577081430888987,4.51796704143171,21.066779117663746,19.665356839350707,12.440383445588823,42.302718129094465,2.873923618543391,5.529920787942646,155.18631719172305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.35012893870608,0.0
20,7.494522018031428,6.17241800252365,6.221397891455953,8.61390813162215,4.557542867311076,5.374979108233598,1.99134300317175,6.032539923860438,5.372743665633359,5.816107700005174,14.17397303400881,7.574877368197882,2.743885863898182,31.664016521395123,6.864449128549633,4.106514958087024,170.3677222577058,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.36134949668771,0.0
21,3.85897954612448,5.93117320823407,6.942351011969946,3.104393286997494,6.532179368069722,1.2271209293341119,5.137407217653267,10.362895624318885,1.794007041814084,5.278573607575591,11.936353091712787,13.759658940521316,11.354464687830607,46.10704556429768,3.136603481629036,149.38604044460146,185.45197227266578,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.723601136785312,0.0
22,6.877184681465686,4.952159651836458,4.302522005823112,25.003050289938553,2.8946402275632668,1.845636188227428,3.2563747172451034,0.15874968558988073,9.639933983300377,5.780058168708733,10.307109552889708,8.069263470521221,5.0872444047218295,36.104676156516696,49.93604494025103,152.68503795862017,185.559339651872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.144648572652425,0.0
23,4.415714882504663,5.652016090619487,5.432752909411224,48.68001619135187,5.502184775406864,3.2600619573339102,3.645257439589492,22.11147966662992,4.774815927655442,8.468218789690606,19.869297870116814,8.824898600326081,10.315549917160528,31.76159698445233,46.21972714221747,158.56438794064005,178.5537743895962,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.29716185145312,0.0
24,3.85490397660871,4.826290201704574,2.8657299522392172,35.602451525376466,3.3111738179577843,3.3303350062605843,5.681772695089603,10.556464343590756,7.509562642444701,4.097973651731106,7.717748902053308,8.398863387190731,5.566443886295039,248.3912672088695,225.26011096578972,158.30699882751773,57.55148237293229,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,46.63703372727363,0.0
25,3.4182918468102117,2.4908996191334847,4.4436039979114,6.347706813908889,4.407315064808098,2.45844229972688,2.4509627983628954,14.107982608988836,3.6664669042872395,10.388045826378296,31.47064651508906,5.363187233506468,5.389300279315545,248.97957399323553,228.31739780742947,161.9386575696518,228.31739780742947,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,56.70328699917492,0.0
26,4.29912635263096,6.27821085398039,3.2748972854828295,6.19554853980427,0.5505007269910798,8.23292738132387,1.1647541874409408,10.929834721535764,5.031508945923822,8.979154579732311,6.0131058163632884,0.8642959729083644,1.188007419062008,1.3080583474371208,0.8832837354091798,159.0612812565144,182.11050119622846,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.903823371692297,0.0
27,4.946783753361711,2.217559500586437,6.283231805811378,44.851054011651684,8.180040144858934,5.707051307096011,4.397157098210174,16.402064389984137,2.0192318359796455,13.085763318618236,8.40008665471824,4.263091441037677,1.6080090182928966,1.2476731164739605,3.071443935493689,12.103079211354505,83.80784827083838,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.093598165551041,0.0
28,4.747454708638639,4.7367789607019954,4.121821120838102,39.380419525844,5.040400734509494,5.6332226264332235,2.1024614258922276,2.776735065386084,2.855984647897856,9.95107737532653,7.07855275042175,4.88533076590929,4.659512515269641,26.102254547689476,10.084957037036974,168.61279841655772,145.58460038110783,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.373786035615346,0.0
29,5.478352933280199,3.534544205710471,4.489054275677243,8.033387673225361,3.1174277020597088,2.1325525437851085,4.431737685057459,24.43497323872171,6.462758346114931,9.53479208424737,5.898253681548954,7.442786166387208,12.7857847241114,31.409192539076418,31.32185187151787,180.8815718302034,32.32043077794056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.982908957568547,0.0
30,1.7330008380029267,2.713550020094142,2.2689066779920175,10.162629939894146,2.1844455606030295,4.472354667926335,2.4390459940820617,16.130933567032574,2.4792916904145716,17.206759683114665,4.7435854823467745,6.079221032435591,16.41730239390975,100.02305589903378,35.37961261944288,24.23431223467737,44.34893338247085,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,17.236290687263143,0.0
31,5.472588343797228,3.495092644524774,5.496022364005256,7.582447822485386,3.618818554536246,2.7776759211672197,3.785137288609335,11.431345646526953,1.126800859510034,24.3414371280179,10.810005602430929,8.059473816458526,17.804448985590955,101.01757963823839,4.771978035832986,34.50961857475963,149.8878807741301,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.293432470624815,0.0
32,2.895632192047438,1.9148283318336559,2.2784477856278453,2.3095124720364546,5.5436357209438265,1.3167239589817012,1.1415138411817742,17.311030413150018,4.866590823588471,7.666746580516704,2.1335071891616506,7.473219674005866,6.094419780091877,2.1574870397405297,3.6076711663790677,173.19053388136135,146.01421652643407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,22.818571610416605,0.0
33,2.919657348618183,2.9367404845499294,1.947181959624257,1.6771802134117464,1.786070571016867,2.318574085643296,3.8419754138906486,1.619296574948114,1.1774371938457266,5.866822726613102,6.768144072605567,4.4785286571350085,4.949434497081749,5.823533490713293,8.537825802277172,2.954134902490108,155.47668818508697,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.651719187032455,0.0
34,3.2188124232885307,3.23404810475411,2.8052719897865077,10.776678774648156,2.7640762702813286,3.6834683241429884,6.468540604099057,5.464868088260556,4.5149362512406706,5.388619160974386,11.402913161522571,3.2235254053797955,1.789828222829025,130.9224591283367,112.92551395268508,167.30125991633926,53.54087590461437,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,31.14268798136371,0.0
35,1.1488662705124821,0.9347817781952192,0.19019611856291135,4.008151484583291,3.0325842397068823,2.787117039177735,3.101786815414065,2.8432868921684387,2.625308690492123,6.272163906277545,2.5462190377741414,0.2756589692219461,3.273793978744021,75.84863166225942,79.94692001047527,169.91024785343143,153.00776456545518,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.103145841908947,0.0
