frame_id,p0_nose,p0_left_eye,p0_right_eye,p0_left_ear,p0_right_ear,p0_left_shoulder,p0_right_shoulder,p0_left_elbow,p0_right_elbow,p0_left_wrist,p0_right_wrist,p0_left_hip,p0_right_hip,p0_left_knee,p0_right_knee,p0_left_ankle,p0_right_ankle,p1_nose,p1_left_eye,p1_right_eye,p1_left_ear,p1_right_ear,p1_left_shoulder,p1_right_shoulder,p1_left_elbow,p1_right_elbow,p1_left_wrist,p1_right_wrist,p1_left_hip,p1_right_hip,p1_left_knee,p1_right_knee,p1_left_ankle,p1_right_ankle,p0_average,p1_average
1,3.8828177883270607,2.506556655722543,3.934914322097131,3.184266528732707,5.189708571074684,2.6406732261648598,2.9236479144980847,5.295169160410084,2.6487675375300905,6.46811807769128,35.37536017175435,3.2750149551878347,4.398008987369612,152.02166816186175,106.32529935982731,5.001162945672476,3.71493515971182,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.516828795507866,0.0
2,3.6989673287181093,4.799836424479381,4.190543530832049,1.4836384729609804,4.246262805284528,1.5315676727289782,2.181511374088684,5.633321160845592,3.147221802680947,6.38531515231087,12.554966747940023,1.9605802681044366,1.4723350931391512,149.6887466630952,1.495378122819282,15.110689909884492,1.4919928779867617,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.004286788699968,0.0
3,3.035607523500439,2.40931694948674,3.307340745382037,3.789513597177256,1.0995206407482656,2.451463058796931,1.1940858150933684,3.7895323169594133,3.7788721043721245,7.245677222971737,7.29918516755216,6.372941597330713,7.323244919854618,2.476150855337976,2.4765966553412375,16.508888778594102,1.6192073693944633,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.481008548111387,0.0
4,4.069125140979257,2.702741075551772,3.3052585877155547,1.657710535355645,2.706554735066265,2.1374560710239745,0.9220987304873374,4.8419510169621836,4.051278348970662,8.28987434763713,4.343669890839824,2.9237966341477355,4.355139893574408,6.781399034832392,6.19037475185824,5.239574302382504,5.711320401039175,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.131136676377885,0.0
5,2.1112369249049427,2.7315971733802056,3.862128670402355,8.652345424924833,2.0900764929548994,1.5291114395119891,2.790101229597942,4.554153024794602,3.6239089795240598,5.098231153320397,1.1877984677482045,5.132784405949682,3.3553673528487593,57.12790329581982,4.968042082231459,5.821753616503818,5.29271606166777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.054662105652103,0.0
6,2.778044262238563,2.141939116088729,1.5970552240929472,2.4789430512504884,1.8896290507049058,1.7564898988224344,1.4068754825067984,3.8313491831714135,2.4812701798628733,6.485394665750469,2.5960181938918145,1.4478453062935568,5.139884025580386,3.1273798362886183,3.6065288552618058,3.1266083051056777,5.028290946158468,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.995267387239409,0.0
7,3.1742514657797103,3.1528468389424247,2.195207514357919,3.3356378716548867,1.1675598048970883,1.3539976963689406,1.7337266739666464,4.4186190584044756,4.729229796932046,8.300585638602454,1.4828831804183011,0.49484616095062783,1.748696152352018,1.7146205600038116,2.739768751749614,0.7668157304166813,3.725417334689924,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.719688837087504,0.0
8,1.9241062082573483,1.3780135327798306,2.7051497250679835,33.496948388797286,5.284443013670133,1.3027503150119522,2.6615256075722677,3.400498723066671,3.088561873887055,4.1746562345222085,9.273660274090343,0.5810637723789526,7.009729600534397,1.255559984208383,1.7820962782492236,1.2546891472137311,1.1848249818156031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.809310450654316,0.0
9,1.8087821563422912,1.639186464507263,2.7423179048678574,0.40066873527281566,0.6572007531377612,2.850211035048909,4.2313929337723,2.9576610662711036,2.8969849824301592,5.661169044481668,3.8266528640783215,1.7578215586243444,5.236203827520115,2.757943684887864,4.743960839310567,2.7582699289367385,5.581986112646525,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.088730228949212,0.0
10,3.0439479413012958,3.0442411429608063,2.102317106799159,32.921214461327686,3.906796187102015,1.9035639357563072,2.2606608679484057,4.890304837667452,3.905933695928632,7.969320314571473,2.864989845144199,0.8694601103976523,8.871523888682074,2.110636461966425,3.0819354755571498,2.386736737853099,3.8638976276357826,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.2939694493293885,0.0
