Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,233,14,5,3,13,5,6,3,2,1,0.0,167.4839688886251,16.74839688886251
right_shoulder,210,31,10,14,7,5,2,0,2,4,0.0,147.42674015844247,14.742674015844248
left_elbow,236,7,6,4,6,6,9,7,0,4,0.0,193.6436483393786,19.36436483393786
right_elbow,130,30,34,33,17,9,9,9,8,6,0.0,150.70762697500226,15.070762697500225
left_hip,195,51,17,9,5,2,3,0,1,2,0.0,273.90222967155205,27.390222967155204
right_hip,143,51,29,24,15,8,3,4,3,5,0.0,147.40368989148587,14.740368989148587
left_knee,48,33,42,39,47,56,14,3,2,1,0.0,245.1936895322193,24.51936895322193
right_knee,44,24,37,38,32,32,46,17,11,4,0.0,175.3126066824283,17.53126066824283
