frame_id,p0_nose,p0_left_eye,p0_right_eye,p0_left_ear,p0_right_ear,p0_left_shoulder,p0_right_shoulder,p0_left_elbow,p0_right_elbow,p0_left_wrist,p0_right_wrist,p0_left_hip,p0_right_hip,p0_left_knee,p0_right_knee,p0_left_ankle,p0_right_ankle,p1_nose,p1_left_eye,p1_right_eye,p1_left_ear,p1_right_ear,p1_left_shoulder,p1_right_shoulder,p1_left_elbow,p1_right_elbow,p1_left_wrist,p1_right_wrist,p1_left_hip,p1_right_hip,p1_left_knee,p1_right_knee,p1_left_ankle,p1_right_ankle,p0_average,p1_average
1,92.71191836535448,102.83254754265647,90.2168325108014,102.50328812241746,89.25073007705353,100.94883581606895,82.16393260761471,106.5252639840998,70.22618090844472,100.6264164342378,75.95941394212454,101.73454146063395,85.06148236859171,98.34298963165662,94.39597841332169,102.45423924531025,102.45153781664887,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,94.02388995570806,0.0
2,100.10068491111083,102.19881708141831,90.37107996918255,102.65190603246818,89.28452457691509,100.58245968690032,81.16318883620384,107.19284763365563,66.61103555832072,96.80109139032054,70.0118473246997,98.40081209022412,80.45221246386899,98.19791556502781,89.0217022531091,106.62762113187286,98.28466899126576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.82084797038613,0.0
3,3.9553647344624547,4.624870650832466,1.3448187648243486,2.591052912701044,2.04900964465186,2.954027516800577,2.4691447124782497,2.76126912725093,3.7294813649726475,0.7789716066042107,12.573420520045543,1.5239192268448498,0.6839786226067727,1.5110303301967745,12.35809251188273,24.225207760000764,17.391075158126284,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.736749127369559,0.0
4,2.37342335673702,1.5022178316343706,9.903279083685664,1.487212792614646,0.2913282528524944,1.1834012597859103,1.5275088435805395,1.1332556253763926,1.8783003381899903,4.717805606600694,0.4113206154141416,2.1509390365371583,1.2182552803802071,4.079099318271062,1.1879521905180979,1.1170125713687977,2.1248400863899652,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.2521854170551268,0.0
5,0.7745417046102283,0.5650100794545093,0.5650100794545093,0.5413991942520483,0.4553804929232826,0.5212203366526483,0.38703725503402564,0.7201038760027572,0.36427967124836813,13.608802302248229,1.995864808669238,0.6485321397040587,0.36906807207922726,0.6296897923730869,0.6239112359872794,16.485268458748475,1.6187418797845776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.4043447870133265,0.0
6,0.24682201248516777,0.2450385880737434,11.60753718213749,0.9763318510666291,0.41874280241596007,0.694825687879375,1.011135969588579,0.8952012043204981,0.7628183549522863,10.883085914666749,0.923754093442948,1.3032550619254835,1.1958019528007453,1.4202897239449388,1.2629989981095233,16.309635313112857,1.3033481386880852,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.027095461741827,0.0
7,15.21553243829582,12.955949776990296,2.922233727259634,4.517133223017411,3.9141770431336727,4.4929754060299985,2.264065377610874,6.675304088300918,5.475599085979704,15.278074376538685,10.684252493007003,0.5075414686822889,0.8114601901319404,1.8244841893546953,0.554426247564904,23.203139932865255,5.829639942489267,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.8897640592501395,0.0
8,0.9779544310118405,7.815161689537205,1.5208699919785507,1.4447400427152723,1.9718069639741183,0.902133126468562,0.25403534147649914,0.9579855253288885,26.71155025541147,1.7304720928351447,34.37141290514166,0.35074812631088437,0.4248308899899193,0.5706372432636346,3.4091998658065243,2.654216237418713,1.42557141486008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.146666243736997,0.0
9,3.6235897227227962,0.9054775745056567,0.8598140606204209,0.7237350049685475,1.6920943387508984,1.748285364452967,1.5711003433802428,2.9053995157181083,27.474736582908097,20.38366681772729,4.143793460002127,0.7268580066813932,0.7756655827716922,0.6300896957257969,2.488458079235449,4.528990267299729,3.487849079041488,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6276237350889815,0.0
10,0.4247481478411949,0.44322974174401175,0.39327982697311836,1.0057248798746043,0.6051416187276063,1.9552340950980018,0.4451138709324703,1.372466970125684,1.0006709391693855,0.6774117683816624,0.6653125303698817,0.40068768030379603,0.43208745040967,1.2595156511244519,0.7390684109740251,0.88182237856021,0.24290800017427291,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7614367035755323,0.0
