Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,62,0,0,0,0,1,0,1,0,1,0.05472565548166943,138.18095263171992,13.812622697623826
right_shoulder,62,0,0,0,0,2,0,0,0,1,0.008661137201615841,147.31456062866326,14.730589949146164
left_elbow,58,2,2,0,0,1,0,1,0,1,0.12139030476756643,135.63649235998673,13.551510205521916
right_elbow,58,2,2,0,0,1,1,0,0,1,0.11148284421356347,145.5865586238986,14.547507577968506
left_hip,61,1,0,0,0,1,0,1,0,1,0.07900032471801037,144.6729494023507,14.459394907763269
right_hip,62,0,0,0,0,1,1,0,0,1,0.10214113497479103,151.780249319413,15.16781081844382
left_knee,61,1,0,0,0,0,1,1,0,1,0.14462545907228785,144.59605419845576,14.445142873938346
right_knee,62,0,0,0,0,0,2,0,0,1,0.12885642262714972,153.1526728901276,15.302381646750046
