Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,16,100,138,23,21,0,0,1,0,1,0.0,108.93686314297442,10.893686314297442
right_shoulder,56,103,62,33,22,2,7,0,14,1,0.0,151.8090936422808,15.18090936422808
left_elbow,3,13,11,1,3,2,25,44,54,144,0.0,178.7407408701986,17.87407408701986
right_elbow,17,12,2,31,8,15,51,71,17,76,0.0,179.83544647348347,17.983544647348346
left_hip,8,5,28,32,22,113,45,13,21,13,0.0,169.58775667039203,16.958775667039202
right_hip,3,14,15,26,85,98,10,26,2,21,0.0,166.7407651297698,16.67407651297698
left_knee,19,12,1,0,0,25,24,7,62,150,0.0,179.29455537888023,17.929455537888025
right_knee,13,0,0,11,10,16,1,32,34,183,0.0,180.0,18.0
