Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,87,3,5,2,0,0,0,0,0,3,0.0,229.1021507546193,22.910215075461927
right_shoulder,83,5,4,1,4,0,0,2,0,1,0.0,151.141754958555,15.1141754958555
left_elbow,81,7,8,1,0,0,0,0,1,2,0.0,187.02894937054748,18.702894937054747
right_elbow,71,15,3,2,3,2,2,1,0,1,0.0,122.07159986867892,12.207159986867891
left_hip,81,11,3,2,0,0,1,0,1,1,0.0,217.76967525443484,21.776967525443485
right_hip,83,8,2,2,1,0,3,0,0,1,0.0,233.2595194874794,23.32595194874794
left_knee,70,7,6,13,1,0,0,0,0,3,0.0,218.9358496061493,21.89358496061493
right_knee,61,11,6,3,7,7,3,0,1,1,0.0,132.0249168821762,13.20249168821762
