Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,2,1,2,4,2,53,2,0,4,4,-113.0285943969492,90.76810553338852,20.379669993033772
right_shoulder,1,2,4,3,4,46,4,5,4,1,-153.1625026501429,136.10168242159895,28.92641850717419
left_elbow,2,1,4,6,50,6,3,0,1,1,-123.2610060681509,155.94356722552834,27.92045732936792
right_elbow,2,3,2,6,43,5,8,0,2,3,-137.65031458980587,140.67800375265958,27.832831834246548
left_hip,1,0,0,0,0,1,2,8,57,5,-167.1570788762669,37.17501641592723,20.433209529219425
right_hip,2,3,1,1,53,6,3,1,1,3,-145.28771272466827,149.86919810907582,29.515691083374406
left_knee,1,1,0,0,61,9,0,0,0,2,-140.9209155535523,149.15211546502826,29.007303101858056
right_knee,4,2,1,2,11,47,1,0,1,5,-154.89459056311634,153.20125717642497,30.80958477395413
