Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,53,14,24,15,7,18,13,12,4,6,0.0,209.1863220397913,20.91863220397913
right_shoulder,49,24,31,15,13,15,4,6,6,3,0.0,232.7249984104597,23.27249984104597
left_elbow,42,28,32,14,20,7,8,6,7,2,0.0,226.84086744626728,22.68408674462673
right_elbow,48,24,30,19,17,11,7,4,3,3,0.0,240.60174963107272,24.060174963107272
left_hip,60,29,9,13,11,16,11,7,4,6,0.0,226.92136616255783,22.692136616255784
right_hip,61,29,15,10,17,12,7,9,4,2,0.0,229.15263689316697,22.915263689316696
left_knee,53,29,19,15,19,12,11,3,3,2,0.0,231.59647746738247,23.159647746738248
right_knee,55,28,25,10,13,20,8,5,1,1,0.0,233.0960345111208,23.30960345111208
