Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,26,39,36,5,24,18,11,5,2,1,0.285483590006818,169.1795705142913,16.88940869242845
right_shoulder,20,16,17,14,25,11,11,19,24,10,3.826104132011777,176.9437770543755,17.31176729223637
left_elbow,4,9,6,9,11,22,21,20,35,30,2.4815280037621443,179.85397937901794,17.73724513752558
right_elbow,9,7,16,8,7,15,15,16,32,42,0.0,179.9999951703269,17.99999951703269
left_hip,8,6,24,31,36,28,16,12,4,2,39.108627576389885,140.86580823940727,10.175718066301734
right_hip,3,1,6,15,37,54,25,18,3,5,29.828447053215612,150.43439772305888,12.060595066984327
left_knee,1,1,1,1,9,9,14,40,54,37,33.07989101973843,179.085165505719,14.600527448598058
right_knee,1,0,1,0,1,4,8,39,59,54,23.889770352893294,180.0,15.61102296471067
