Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,3,1,12,24,42,65,61,28,7,3,15.059921273851128,96.54616471769222,8.148624344384107
right_shoulder,8,17,34,50,48,54,18,12,3,2,41.44541239444901,72.02037891013786,3.057496651568883
left_elbow,14,8,3,29,102,67,16,4,0,3,0.0,167.42907155377387,16.742907155377388
right_elbow,6,5,6,7,48,70,60,31,10,3,6.569270624036838,107.97541142288271,10.140614079884587
left_hip,8,66,95,46,8,12,3,4,2,2,80.17897927168302,141.07089190441098,6.089191263272795
right_hip,6,16,44,38,49,24,25,30,11,3,52.22497866955529,127.7763606720444,7.555138200248912
left_knee,4,1,0,3,10,12,21,26,57,112,105.0346119091091,180.0,7.496538809089088
right_knee,3,5,4,1,12,4,10,6,48,153,3.710679205095965,180.0,17.628932079490404
