Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,2,0,1,4,25,127,69,14,1,3,-74.44499653135661,54.12840916129363,12.85734056926502
right_shoulder,5,10,20,40,48,53,37,25,6,2,-13.842825889311824,14.292560699829929,2.813538658914174
left_elbow,5,7,7,24,119,63,5,6,8,2,-95.91485439370977,107.57278485478466,20.34876392484945
right_elbow,1,9,10,55,109,38,17,4,2,1,-60.1428845707508,73.87925708552135,13.402214165627214
left_hip,1,3,8,32,104,59,28,7,3,1,-26.512006716827266,26.87398321577886,5.338598993260611
right_hip,2,5,14,49,86,54,26,6,3,1,-19.25899480833158,21.762496685629216,4.10214914939608
left_knee,2,0,1,7,85,139,9,1,1,1,-67.5534383589056,65.98142064709533,13.353485900600091
right_knee,2,2,5,10,187,27,4,5,2,2,-114.87377636774129,128.65493030074458,24.352870666848588
