Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,47,19,9,6,5,2,0,2,2,8,0.0,179.99997294736323,17.999997294736325
right_shoulder,45,21,5,5,6,4,5,3,2,4,0.0,168.97811580421887,16.897811580421887
left_elbow,14,11,8,5,1,6,9,9,13,24,0.0,180.0,18.0
right_elbow,10,5,7,5,15,5,7,13,14,19,2.5613209387547816e-06,180.0,17.999999743867907
left_hip,16,8,9,12,9,20,8,6,8,4,0.0,179.9999991462264,17.99999991462264
right_hip,17,7,4,15,8,16,13,8,7,5,0.0,180.0,18.0
left_knee,15,12,7,5,3,8,6,8,7,29,0.0,180.0,18.0
right_knee,10,12,3,9,6,7,8,12,12,21,3.145843818672049,180.0,17.685415618132794
