Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,30,30,14,16,6,4,1,0,1,1,0.0,170.521174792102,17.0521174792102
right_shoulder,20,28,22,12,9,5,3,2,0,2,0.0,169.1431348187347,16.91431348187347
left_elbow,11,10,4,7,8,6,6,10,14,27,0.0,180.0,18.0
right_elbow,12,9,11,6,5,8,16,7,14,15,0.0,180.0,18.0
left_hip,5,4,10,12,20,22,17,5,3,5,0.0,172.32274189564697,17.2322741895647
right_hip,5,2,3,10,26,23,21,6,4,3,0.0,180.0,18.0
left_knee,6,3,6,0,2,7,5,17,18,39,0.0,180.0,18.0
right_knee,3,3,5,6,3,2,8,12,25,36,0.0,180.0,18.0
