Joints,0,1,2,3,4,5,6,7,8,9,Min,Max,Step
left_shoulder,1,0,0,2,36,26,0,0,0,1,-153.15360959546817,154.9189934943911,30.80726030898593
right_shoulder,1,0,0,2,45,17,0,0,0,1,-52.59757765998668,58.15739464716543,11.075497230715214
left_elbow,2,0,3,4,43,8,2,1,1,2,-145.7927401753005,162.4636982270469,30.825643840234733
right_elbow,2,1,0,5,20,29,5,1,2,1,-96.77468131938193,93.751879543351,19.052656086273288
left_hip,1,0,1,2,11,24,19,5,2,1,-35.66653734425803,26.711834194995674,6.237837153925369
right_hip,1,4,9,14,26,6,3,2,0,1,-19.38178693920952,27.869408727778026,4.725119566698755
left_knee,1,0,0,1,9,49,4,1,0,1,-132.70401057691646,118.7589655394407,25.146297611635717
right_knee,2,2,3,6,11,23,10,4,4,1,-21.847989117212965,19.779781940305355,4.162777105751832
